model_name,x,y,speed,progress,thr,rev,brk,time
ppo_T3,565.6134590296415,313.0013016769428,36.8289846928201,2037.145733704458,1.0,0.0,0.0,33.99999999999945
ppo_T3,564.5932792670459,311.90362287235064,37.46386180424864,2037.145733704458,1.0,0.0,0.0,34.03999999999945
ppo_T3,563.5376068553757,310.803692356029,38.1140671332223,2039.236724849046,1.0,0.0,0.0,34.07999999999945
ppo_T3,562.4469617618572,309.70077205234185,38.77773133756346,2041.330838450068,1.0,0.0,0.0,34.11999999999945
ppo_T3,561.318545349518,308.6026561113669,39.36354769532719,2041.330838450068,1.0,0.0,0.0,34.15999999999945
ppo_T3,560.152927557706,307.5083589384078,39.969919465571685,2043.4274432918533,1.0,0.0,0.0,34.19999999999945
ppo_T3,558.9506504519253,306.4169456002052,40.59443707186892,2045.525908259348,1.0,0.0,0.0,34.23999999999945
ppo_T3,557.7122296389639,305.32752925086106,41.23495249932239,2045.525908259348,1.0,0.0,0.0,34.27999999999945
ppo_T3,556.4381556101341,304.23926868852686,41.88955480240877,2047.625621794515,1.0,0.0,0.0,34.319999999999446
ppo_T3,555.1288950162769,303.1513660362117,42.5565468196562,2049.725994918384,1.0,0.0,0.0,34.359999999999445
ppo_T3,553.7848918779964,302.06306454040623,43.234423361774866,2051.826467344665,1.0,0.0,0.0,34.399999999999444
ppo_T3,552.4065687344156,300.9736464815367,43.92185101917811,2051.826467344665,1.0,0.0,0.0,34.43999999999944
ppo_T3,550.9943277335758,299.88243119056847,44.61764964461839,2053.926513742439,1.0,0.0,0.0,34.47999999999944
ppo_T3,549.5485516674444,298.78877316636607,45.32077550156179,2056.0256716598838,1.0,0.0,0.0,34.51999999999944
ppo_T3,548.0696049543449,297.6920602886923,46.030306023881415,2058.123584608208,1.0,0.0,0.0,34.55999999999944
ppo_T3,546.5578345714804,296.5917121219867,46.74542610298042,2060.2200389824498,1.0,0.0,0.0,34.59999999999944
ppo_T3,545.0135709400854,295.4871783053131,47.465415800775396,2060.2200389824498,1.0,0.0,0.0,34.63999999999944
ppo_T3,543.4371287656127,294.3779370240977,48.18963937798568,2062.315007528708,1.0,0.0,0.0,34.67999999999944
ppo_T3,541.8288078352393,293.2634935595037,48.9175355244255,2064.408668436989,1.0,0.0,0.0,34.71999999999944
ppo_T3,540.1888937748599,292.14337891149734,49.64860867957661,2066.501383208254,1.0,0.0,0.0,34.75999999999944
