model_name,x,y,speed,progress,thr,rev,brk,time
ppo_track_v5_960252_steps,140.24004064284216,57.050709191915765,28.497848095710925,922.0448526372472,1.0,0.0,0.0,12.559999999999908
ppo_track_v5_960252_steps,141.3537571611296,57.3336644557443,28.72747122131766,922.0448526372472,1.0,0.0,0.0,12.599999999999907
ppo_track_v5_960252_steps,142.46760034096283,57.66014925975856,29.01765579471821,924.0988066084948,1.0,0.0,0.0,12.639999999999906
ppo_track_v5_960252_steps,143.5826548479949,58.02906649801361,29.362459901358804,926.16468671096,1.0,0.0,0.0,12.679999999999906
ppo_track_v5_960252_steps,144.69994937398366,58.43937390619079,29.756293735627924,926.16468671096,1.0,0.0,0.0,12.719999999999905
ppo_track_v5_960252_steps,145.82045948096396,58.89008127635612,30.1939566942458,928.2405837817672,1.0,0.0,0.0,12.759999999999904
ppo_track_v5_960252_steps,146.94511030093528,59.38024781320853,30.67065679024531,928.2405837817672,1.0,0.0,0.0,12.799999999999905
ppo_track_v5_960252_steps,148.07477909840466,59.90897962463002,31.1820152530367,930.3248068124252,1.0,0.0,0.0,12.839999999999902
ppo_track_v5_960252_steps,149.21029770275206,60.47542733971535,31.72405942995439,932.4158417672252,1.0,0.0,0.0,12.8799999999999
ppo_track_v5_960252_steps,150.35245481703078,61.07878384780524,32.293207001936906,932.4158417672252,1.0,0.0,0.0,12.9199999999999
ppo_track_v5_960252_steps,151.50199820948043,61.71828215237608,32.88624420515436,934.51231346587,1.0,0.0,0.0,12.9599999999999
ppo_track_v5_960252_steps,152.65963679371046,62.39319333395156,33.50030032247578,934.51231346587,1.0,0.0,0.0,12.9999999999999
ppo_track_v5_960252_steps,153.8260426032097,63.102824616497706,34.13282025413379,936.6129863365936,1.0,0.0,0.0,13.039999999999898
ppo_track_v5_960252_steps,155.0018526655503,63.8465175320446,34.781536547211864,938.7167540587308,1.0,0.0,0.0,13.079999999999895
ppo_track_v5_960252_steps,156.18767078138174,64.62364617854466,35.444441886608246,938.7167540587308,1.0,0.0,0.0,13.119999999999896
ppo_track_v5_960252_steps,157.3840692130511,65.4336155662312,36.11976273705839,940.8226561814364,1.0,0.0,0.0,13.159999999999895
ppo_track_v5_960252_steps,158.59159028744108,66.27586004798138,36.805934576968895,942.9298922005296,1.0,0.0,0.0,13.199999999999894
ppo_track_v5_960252_steps,159.8107479173832,67.14984182941619,37.50157897447489,942.9298922005296,1.0,0.0,0.0,13.239999999999894
ppo_track_v5_960252_steps,161.04202904578264,68.05504955468673,38.2054826157362,945.0378109555912,1.0,0.0,0.0,13.279999999999893
ppo_track_v5_960252_steps,162.28589501638112,68.99099696410208,38.91657829579324,947.1459256288746,1.0,0.0,0.0,13.319999999999892
ppo_track_v5_960252_steps,163.54278287488424,69.95722161994898,39.63392781458677,949.2538950704782,1.0,0.0,0.0,13.359999999999893
ppo_track_v5_960252_steps,164.81310660399123,70.95328369703942,40.35670667737599,949.2538950704782,1.0,0.0,0.0,13.39999999999989
ppo_track_v5_960252_steps,166.09725829568453,71.97876483469781,41.084190473434404,951.3615056639272,1.0,0.0,0.0,13.43999999999989
ppo_track_v5_960252_steps,167.3956092639665,73.03326704706662,41.815742794501,953.4686513234266,1.0,0.0,0.0,13.479999999999889
ppo_track_v5_960252_steps,168.70851110106852,74.11641168876791,42.5508045510904,955.57530470427,1.0,0.0,0.0,13.519999999999888
ppo_track_v5_960252_steps,170.03629668000434,75.22783847310882,43.28888454745277,957.6814955620242,1.0,0.0,0.0,13.559999999999889
ppo_track_v5_960252_steps,171.37928110619282,76.36720454016147,44.02955118252851,957.6814955620242,1.0,0.0,0.0,13.599999999999886
ppo_track_v5_960252_steps,172.73776262073795,77.534183572184,44.77242515308037,959.7872834970292,1.0,0.0,0.0,13.639999999999883
ppo_track_v5_960252_steps,174.1120234578216,78.7284649539776,45.517173045186205,961.892744240214,1.0,0.0,0.0,13.679999999999884
ppo_track_v5_960252_steps,175.5023306585402,79.9497529758968,46.26350171067121,963.9979525972386,1.0,0.0,0.0,13.719999999999883
ppo_track_v5_960252_steps,176.9089368433979,81.19776607734632,47.01115333533631,966.1029761220752,1.0,0.0,0.0,13.759999999999884
ppo_track_v5_960252_steps,178.33208094555667,82.47223612870778,47.75990111567545,968.2078754820516,1.0,0.0,0.0,13.799999999999882
ppo_track_v5_960252_steps,179.77198890683655,83.77290774974385,48.50954546997579,970.3127000015248,1.0,0.0,0.0,13.83999999999988
ppo_track_v5_960252_steps,181.2203240249348,85.10611186135655,49.213233849860146,972.417489640748,1.0,0.0,0.0,13.87999999999988
ppo_track_v5_960252_steps,182.6681587975048,86.4767304628528,49.84238206229774,972.417489640748,1.0,0.0,0.0,13.91999999999988
ppo_track_v5_960252_steps,184.1163871918108,87.88411257740573,50.48570279320159,974.5222789693872,1.0,0.0,0.0,13.959999999999878
ppo_track_v5_960252_steps,185.55560635521573,89.33182221700464,51.0343940452149,976.6270982245588,1.0,0.0,0.0,13.999999999999876
ppo_track_v5_960252_steps,186.98703445779216,90.8191279699957,51.60586700975663,978.731974359952,1.0,0.0,0.0,14.039999999999877
ppo_track_v5_960252_steps,188.41182717817205,92.3453345266558,52.197585849585806,980.8369315553384,1.0,0.0,0.0,14.079999999999876
