model_name,x,y,speed,progress,thr,brk,rev
ppo_T1,63.56074170475171,491.0741513524321,26.24648410406414,421.4021185732524,1.0,0.0,0.0
ppo_T1,63.01997822653354,490.16274323295,26.49398398260216,447.06446000120826,1.0,0.0,0.0
ppo_T1,62.50829744105343,489.22068295957604,26.801291770394442,447.06446000120826,1.0,0.0,0.0
ppo_T1,62.02425467475642,488.2479652797928,27.162440567896876,449.0262093399718,1.0,0.0,0.0
ppo_T1,61.56647861732235,487.24458645781635,27.571815082965795,449.0262093399718,1.0,0.0,0.0
ppo_T1,61.13366759483449,486.210544196546,28.024194672641606,451.02966088128517,1.0,0.0,0.0
ppo_T1,60.7313238950761,485.1483444975894,28.396177704917147,451.02966088128517,1.0,0.0,0.0
ppo_T1,60.364479855384594,484.0611541126735,28.685334695089043,451.02966088128517,1.0,0.0,0.0
ppo_T1,60.03162440792781,482.9487102002796,29.029340837373187,453.0649826457389,1.0,0.0,0.0
ppo_T1,59.73132301326754,481.81076449713305,29.42258221741176,453.0649826457389,1.0,0.0,0.0
ppo_T1,59.468526786744256,480.65093640167464,29.730698231052884,455.12358821703236,1.0,0.0,0.0
ppo_T1,59.24757586040469,479.4734061502191,29.95201167016214,455.12358821703236,1.0,0.0,0.0
ppo_T1,59.066887882207155,478.277611882744,30.234211536678096,455.12358821703236,1.0,0.0,0.0
ppo_T1,58.924960448882324,477.0630214506198,30.57136440095815,457.1984008723572,1.0,0.0,0.0
ppo_T1,58.82596692980012,475.83421484673136,30.819691215398937,457.1984008723572,1.0,0.0,0.0
ppo_T1,58.773356505881395,474.5962040005623,30.97820516041483,459.28382327365654,1.0,0.0,0.0
ppo_T1,58.76555198227234,473.3481071050669,31.203032416076304,459.28382327365654,1.0,0.0,0.0
ppo_T1,58.8010556623646,472.0890882285036,31.48798424441851,461.37547158485114,1.0,0.0,0.0
ppo_T1,58.87844530978302,470.8183549831056,31.827190993779087,461.37547158485114,1.0,0.0,0.0
ppo_T1,58.996370315504016,469.5351563121843,32.215147213970546,463.46985841650155,1.0,0.0,0.0
ppo_T1,59.15354805968391,468.2387803896481,32.646739651505264,463.46985841650155,1.0,0.0,0.0
ppo_T1,59.348760458305975,466.92855262622663,33.11726015818834,465.5640164887556,1.0,0.0,0.0
ppo_T1,59.58085068525749,465.6038337769794,33.62240606163295,465.5640164887556,1.0,0.0,0.0
ppo_T1,59.84872006092476,464.26401814494363,34.158270688332024,467.65517546073505,1.0,0.0,0.0
ppo_T1,60.15132509884724,462.90853187603756,34.72132660708072,467.65517546073505,1.0,0.0,0.0
ppo_T1,60.48767470240112,461.5368313405833,35.30840387549617,469.74049647883254,1.0,0.0,0.0
ppo_T1,60.8568275038911,460.1484015970491,35.91666520901504,471.81695165118776,1.0,0.0,0.0
ppo_T1,61.257889338815765,458.7427549338339,36.54357961086589,471.81695165118776,1.0,0.0,0.0
ppo_T1,61.690010848440046,457.3194294851304,37.186895642206935,473.88132774304313,1.0,0.0,0.0
ppo_T1,62.145128822753364,455.87288910260014,37.91117454684249,475.9304704115636,1.0,0.0,0.0
ppo_T1,62.614667066253176,454.3988902482184,38.67443264635251,477.9616644289837,1.0,0.0,0.0
ppo_T1,63.08973839763513,452.8945230333133,39.43993445087003,479.9731768921646,1.0,0.0,0.0
ppo_T1,63.56134640264807,451.35822017998515,40.17649007454943,481.9648068351803,1.0,0.0,0.0
ppo_T1,64.02058198315892,449.78973510518887,40.85831271193385,483.9383140827056,1.0,0.0,0.0
ppo_T1,64.45881012162764,448.19009105691043,41.46463088086659,487.84819881113333,1.0,0.0,0.0
ppo_T1,64.87713015549218,446.5593356381307,42.0888560563539,489.797093622852,1.0,0.0,0.0
ppo_T1,65.27658555012114,444.8975152618173,42.728880568565685,491.75129508953256,1.0,0.0,0.0
ppo_T1,65.65816673713546,443.20467521039507,43.3828281263347,493.7170975417724,1.0,0.0,0.0
ppo_T1,66.02281380854338,441.48085969219534,44.04903111500126,497.7005875443321,1.0,0.0,0.0
ppo_T1,66.3714190740133,439.72611189503925,44.726009370509296,499.7218942563138,1.0,0.0,0.0
